,congestion
2636,66.07812539615169
2637,45.14683093043463
2638,43.80850353920452
2639,66.2250188969143
2640,69.78079374261073
2641,50.80371191191445
2642,74.12773388463266
2643,73.13657199386303
2644,35.97603214232555
2645,25.9076935032555
2646,31.414865762886016
2647,35.178135237954166
2648,31.95230440681557
2649,47.94213678790052
2650,53.562856205918685
2651,65.05043499002481
2652,63.24052243627669
2653,37.927977321519165
2654,25.3157056230489
2655,68.12649905331484
2656,30.94518932001862
2657,55.26941720695373
2658,74.82960062271772
2659,46.40171217780569
2660,59.94324824329786
2661,28.547539373764344
2662,69.54946743726306
2663,17.389025643526978
2664,39.17744096290622
2665,47.13213551570311
2666,43.00622987526678
2667,45.322255932407614
2668,26.22020576874477
2669,74.17032322715879
2670,63.58458746631385
2671,48.58257229276407
2672,48.59373424229693
2673,61.86805186238236
2674,63.658102533702895
2675,39.446476487789624
2676,30.353717733362046
2677,38.39397772328451
2678,34.85918625841181
2679,63.08670178621155
2680,30.123020436703687
2681,39.680468904774756
2682,56.908064693537
2683,61.4724760526232
2684,62.49216313280711
2685,40.73534882104228
2686,36.406368396291356
2687,40.66421218766395
2688,60.68394527089882
2689,56.81983971517175
2690,56.529694529864486
2691,59.806812627473505
2692,71.94695028782691
2693,58.38752073255685
2694,53.35326304143717
2695,66.47387615727925
2696,64.95518799281973
2697,67.61775946605758
2698,41.84957349134837
2699,65.61535431631064
2700,54.775874548126936
2701,65.36206526299867
2702,43.145752606919665
2703,43.86138856685879
2704,65.70253813792597
2705,70.30389495415797
2706,51.01361179181072
2707,75.19203404968589
2708,73.83227861792459
2709,35.67617052214244
2710,22.19415452694856
2711,29.899180314286117
2712,36.76826285619765
2713,32.011449614102915
2714,47.64285328699875
2715,53.188877385195084
2716,66.6842599664984
2717,63.61475354337351
2718,37.09617206970185
2719,25.190557920895117
2720,67.96588607525378
2721,31.43258402322291
2722,55.879796937213015
2723,74.32343561458495
2724,45.49101495337453
2725,59.50549306178338
2726,28.79508529210898
2727,68.79762736906432
2728,17.404500472969758
2729,39.069416466438824
2730,48.07785685130071
2731,40.6401565640809
2732,51.09622112466889
2733,29.484579921564446
2734,74.10900842607425
2735,63.790317322299785
2736,44.22307005015385
2737,51.023679677618134
2738,61.17497316437648
2739,62.47609812339148
2740,39.785332360548054
2741,35.07375146776917
2742,39.72854184065143
2743,36.39083008093697
2744,62.336829878899174
2745,29.57898895054937
2746,40.243082086608496
2747,57.78969618259712
2748,59.9543419912404
2749,64.53606916063264
2750,40.56850417946424
2751,40.05253971030605
2752,39.529118316369726
2753,62.72191087887164
2754,59.10420376706506
2755,54.989093209621174
2756,63.24675089763637
2757,73.00244209794629
2758,58.7901272209754
2759,52.08549684818523
2760,66.67778406152213
2761,64.09487944719675
2762,68.2626601630779
2763,43.06930415791179
2764,66.41828747795144
2765,57.87464966126561
2766,66.99661340885108
2767,42.409222574617544
2768,44.6337287652106
2769,66.37827088671946
2770,71.235035412579
2771,49.674160124376556
2772,76.83217849502775
2773,75.93266292266874
2774,35.78140635736803
2775,22.620176865169306
2776,29.164724998273588
2777,37.420317972890416
2778,32.27918667727769
2779,47.92743840823535
2780,54.321166025357584
2781,67.6423129559435
2782,65.37358684090003
2783,40.274692174423244
2784,26.526671298885528
2785,68.25474469542343
2786,32.03129086484569
2787,55.42822153026842
2788,75.18518839777597
2789,49.89342849403259
2790,59.50110318044691
2791,28.231556584890455
2792,69.61418713850307
2793,19.495206326488727
2794,44.76552288021665
2795,51.70572046026871
2796,38.23602256734742
2797,47.93755755222863
2798,28.870806508620525
2799,74.62258352569022
2800,63.859031389258746
2801,46.83209604118408
2802,51.491628935514
2803,62.61048047499749
2804,65.07526509452893
2805,39.66004433642274
2806,33.36442368522714
2807,40.47391055380848
2808,34.19867567423309
2809,63.27231904798091
2810,32.24595932929208
2811,39.93505400706523
2812,58.901910214699114
2813,62.365647157217396
2814,64.76884532232768
2815,41.309749636226925
2816,38.843179992027615
2817,38.47332997838663
2818,64.28157863233878
2819,60.52327942166028
2820,57.241422339806505
2821,62.55221364003672
2822,72.82066241436071
2823,60.766436259443246
2824,54.15124247977832
2825,64.41362142236812
2826,64.5592201093645
2827,69.52857339140117
2828,42.22187946152523
2829,66.46395612506545
2830,57.25244875675384
2831,66.74182275385017
2832,40.51259594541144
2833,45.26684354752726
2834,67.31413733748288
2835,70.5258614511199
2836,51.58101001281517
2837,75.15906363505577
2838,75.737144896483
2839,36.687461653374825
2840,22.459397176875136
2841,28.428010001942404
2842,35.89514769996335
2843,33.19728053860842
2844,48.000114115847595
2845,51.674415852322014
2846,65.4257581635762
2847,62.49597030768326
2848,38.206051034643295
2849,26.364427301465483
2850,68.5575812207395
2851,30.429031330685262
2852,54.89884596250399
2853,74.19338467084926
2854,45.59928260950409
2855,60.237929224856316
2856,27.63020803203502
2857,69.39517898531072
2858,17.554613275270434
2859,44.33205289336873
2860,49.785042518976496
2861,40.04048703025507
2862,44.112577607384395
2863,29.216261046073868
2864,73.67915192063765
2865,63.68110318422288
2866,45.933945579458474
2867,50.30309864846161
2868,62.67074339683191
2869,64.36496432862985
2870,40.09626714423213
2871,32.25174226946168
2872,40.78384291538495
2873,35.97626224972899
2874,63.184248003477116
2875,32.18331766362283
2876,42.17363903266385
2877,57.428435995545755
2878,61.16704765631442
2879,62.633614789071096
2880,39.76190177872384
2881,40.71805355085783
2882,37.69914989682225
2883,64.389163170946
2884,62.51186342511133
2885,54.591576680317345
2886,61.424417327459054
2887,72.2705569228002
2888,60.07025337474022
2889,52.21442130528975
2890,66.45690453632146
2891,63.55077849268237
2892,69.28339989422759
2893,42.56752920992014
2894,67.77674785470734
2895,54.17941377588609
2896,65.97733887588758
2897,45.88165158422661
2898,45.40735306398951
2899,68.63793614269949
2900,70.9961986302037
2901,51.31635454186019
2902,76.49371525090244
2903,74.46245228156896
2904,37.02891801466918
2905,22.177140959565584
2906,29.06629913256109
2907,36.66739389802002
2908,32.728768967321614
2909,47.97894957841635
2910,50.92389305212715
2911,65.06473177851008
2912,64.98109412008252
2913,38.102644070738094
2914,26.845240062575535
2915,68.32186009648503
2916,33.64075359416851
2917,55.752739130558176
2918,75.19253648142995
2919,49.00418592761902
2920,59.01236931037889
2921,28.19132996138005
2922,69.67892747366768
2923,18.598357252636024
2924,46.04450163375532
2925,49.54460303543809
2926,36.319031421487495
2927,43.44706265961449
2928,28.77631529711043
2929,75.00745892389094
2930,63.213981523263875
2931,47.24654696489776
2932,50.921333460560184
2933,61.85340283849369
2934,65.01470126454714
2935,40.72059164305625
2936,31.40737710420578
2937,38.36829512395468
2938,35.62248523096041
2939,63.96127566549695
2940,32.19473882789072
2941,42.49072318198761
2942,59.716634587589795
2943,60.5369716571323
2944,68.98607716574882
2945,40.70052136486244
2946,47.67448068003631
2947,39.4932569830252
2948,66.60497856215208
2949,61.479354975625796
2950,56.159436623880545
2951,63.61876042681885
2952,75.6912532439138
2953,59.97854695699977
2954,53.16660292291449
2955,67.01987403154686
2956,64.70539942290354
2957,69.63296051321812
2958,43.61000684757357
2959,70.62978053462622
2960,56.2775168174784
2961,68.18417975390079
2962,42.90978996233481
2963,47.72233437021307
2964,68.63986493694352
2965,71.67970202009899
2966,50.82988119085251
2967,75.73279376742711
2968,76.90378709063451
2969,36.84346346355343
2970,23.381575102196464
2971,30.274870934535336
2972,36.3465024747467
2973,33.788603793433836
2974,48.532515527567156
2975,50.97579491107171
2976,66.20832114356016
2977,66.20852894242724
2978,40.52286010284638
2979,29.8696999952912
2980,66.94504607978854
2981,42.337321258520724
2982,56.78046589949774
2983,76.62138954402393
2984,46.25172258012625
2985,59.46124313873771
2986,28.975493725068777
2987,71.02440363131221
2988,19.67137799244083
2989,44.36083789990126
2990,48.35231544131757
2991,41.551619953642174
2992,44.672010074849496
2993,27.274390192904168
2994,75.53603518819054
2995,63.52497451408232
2996,45.203799026981784
2997,50.60804696903129
2998,61.8761029797749
2999,63.084894719035916
3000,40.455397093104395
3001,31.35082550713207
3002,38.18450014312542
3003,35.80123826922738
3004,64.37412775644853
3005,31.650854869202107
3006,42.80205184291157
3007,56.499874247484115
3008,60.02384473657554
3009,67.2938057488505
3010,39.424301920922126
3011,43.71930301046303
3012,39.33580126500338
3013,65.19878557935118
3014,61.291224460813496
3015,56.873809035262525
3016,63.904971891363815
3017,74.79696428348551
3018,60.54618247847867
3019,52.73309709574452
3020,67.185117632157
3021,65.9945294458107
3022,70.43582872362221
3023,45.210621021704995
3024,71.11166851436933
3025,56.082882420633474
3026,69.52416746569577
3027,46.6289513086691
3028,48.55198339302458
3029,66.30339024939026
3030,71.03767710749896
3031,49.303434645365414
3032,75.6590997611652
3033,75.46479703243915
3034,38.26815254313502
3035,23.03872613880519
3036,30.295879762788125
3037,36.425796908592375
3038,33.94447920852438
3039,48.553583425272954
3040,52.37072569533396
3041,67.78995026029806
3042,65.57517131432984
3043,40.684393889710336
3044,29.1888966230518
3045,67.80110357905632
3046,42.74698172514242
3047,56.504255799860765
3048,74.8166722698983
3049,45.125297436881496
3050,60.1624522619249
3051,29.642303543671073
3052,70.74228677938208
3053,19.683969413569255
3054,45.317433466496325
3055,50.17871609899798
3056,39.79160418853233
3057,45.57794283223389
3058,30.107028367362886
3059,75.8601736410252
3060,63.95200949275597
3061,45.46157102992809
3062,50.62283592136393
3063,63.679870660354126
3064,62.24418529475153
3065,40.372048659950785
3066,31.837219593991268
3067,38.78495568120142
3068,36.73964315587343
3069,63.535964006231
3070,33.36757996542306
3071,43.329645477278405
3072,56.17493881658884
3073,60.539059821987244
3074,63.57077223176691
3075,39.40513749263061
3076,41.08920400441811
3077,38.90322226534214
3078,64.81754126141487
3079,62.92339958484525
3080,56.33059061461145
3081,68.15733732790441
3082,74.41013636535406
3083,59.95931503222519
3084,53.143336022650985
3085,68.70116038962092
3086,63.250227663964225
3087,71.54611380089061
3088,44.665059845543325
3089,73.07563605373964
3090,54.492469893820974
3091,71.13631131655156
3092,43.58579830804362
3093,46.96060590055108
3094,66.84815507835772
3095,71.1916427973553
3096,49.71698062171782
3097,74.73881059736638
3098,75.70846680817236
3099,36.37781215154823
3100,22.806076462223896
3101,30.639094459007108
3102,37.07432446212243
3103,34.26862569419653
3104,48.470012990447415
3105,51.25221074178066
3106,68.35567571028255
3107,65.84667060972788
3108,40.19308375030197
3109,29.82165427381291
3110,71.57025082749922
3111,40.47036202279803
3112,56.68148946886738
3113,76.49162255894028
3114,47.59201992278297
3115,59.655963223625676
3116,28.358155923674232
3117,70.25258780864398
3118,19.65628445018372
3119,45.622060934434955
3120,52.22071958241118
3121,38.253104655272224
3122,45.16060352193291
3123,30.510153219284057
3124,75.68175607198484
3125,64.92102530327016
3126,48.8749370406819
3127,52.125158133617745
3128,64.08952280143022
3129,63.70161004631437
3130,40.33051256323779
3131,35.238058738310286
3132,41.2405918047165
3133,38.12541005746172
3134,63.69904727916808
3135,33.50968711428873
3136,43.233130731247584
3137,54.656934149790565
3138,61.22929260277182
3139,66.4790154227543
3140,42.63773636560927
3141,40.01205389833979
3142,39.49962717779036
3143,63.636886473883635
3144,64.6033705817241
3145,58.1123332326755
3146,66.53833295691913
3147,74.81592595881524
3148,62.14338914875236
3149,52.72631267563854
3150,68.45168483227263
3151,67.41127643757731
3152,73.4735886453808
3153,45.34678985421897
3154,71.79966878451418
3155,56.059381535791516
3156,70.28647877317412
3157,46.168274372750034
3158,46.167192965946015
3159,68.01426254327357
3160,71.50943268894669
3161,50.43393163471072
3162,74.06638187613471
3163,77.53351113190287
3164,37.608245664020025
3165,23.951657293682914
3166,30.97459701553498
3167,36.861753336255944
3168,33.48883838712449
3169,49.04599369356782
3170,53.11418299460642
3171,68.91595169335982
3172,69.09375775986291
3173,41.02781760657477
3174,29.552482954824548
3175,69.04244031929278
3176,38.32028510925707
3177,58.40303025809176
3178,76.31007392130608
3179,45.9868194936172
3180,59.21623668450558
3181,30.565695882974417
3182,70.82007499073482
3183,20.168602217963965
3184,47.46996933097901
3185,49.134257786770064
3186,40.15650973133738
3187,45.320947851437616
3188,31.403168413176715
3189,74.659131484381
3190,63.704970025319966
3191,44.52062509076987
3192,51.61615689306049
3193,63.70738662946162
3194,64.06385082774442
3195,40.81533900839291
3196,35.43391740083438
3197,42.00555791125335
3198,38.663952669438174
3199,61.99851986944902
3200,33.95599296871133
3201,41.61621392652403
3202,56.49395193149736
3203,57.494856326354444
3204,65.38654882921824
3205,38.414147757408074
3206,41.76934858731697
3207,42.01458399003753
3208,63.12772604623119
3209,62.36203864854697
3210,58.31980771318305
3211,65.27441980089185
3212,74.50453219270794
3213,60.69232465247953
3214,53.630831779209444
3215,67.7989295898218
3216,66.37851657284334
3217,74.1350496810212
3218,44.97546967228717
3219,72.18424906486872
3220,57.520739205925366
3221,69.71335961260158
3222,46.464286637091234
3223,46.29700013804094
3224,66.7511763478891
3225,72.07595594453979
3226,50.935175991709144
3227,74.09470459752974
3228,76.2344247534212
3229,37.047255934424136
3230,25.483915913491657
3231,29.968367631700502
3232,36.534759179783464
3233,33.38106870956345
3234,49.10989262593968
3235,53.08193883412201
3236,68.84199963874433
3237,67.8282693252838
3238,42.898756854306015
3239,31.104824791313963
3240,70.98415573443536
3241,41.17396861568491
3242,58.11458988132749
3243,76.87402553911319
3244,44.96930271699778
3245,60.01158120410223
3246,30.65280505323605
3247,70.64744984321031
3248,20.360822304321534
3249,46.176601498205024
3250,50.69031645340684
3251,36.77835612301216
3252,47.44886377360464
3253,29.103726889871336
3254,74.94494882145916
3255,63.26953720694003
3256,43.9775036282431
3257,50.5521452106066
3258,63.71358690065776
3259,61.546669340723845
3260,41.16394409181505
3261,33.16852357311861
3262,40.32462258113247
3263,36.232073885268846
3264,61.9285225519337
3265,32.64737426898114
3266,38.83253447528196
3267,55.52245149122356
3268,60.76078419862591
3269,60.283366677709296
3270,38.499112293481176
3271,41.56978034642569
3272,40.16774573442943
3273,56.889627299349314
3274,54.087739603254704
3275,56.983814739053585
3276,64.3113218942515
3277,74.10998556923026
3278,59.59238785075026
3279,54.72328443547544
3280,66.38788503844668
3281,65.6624861378042
3282,73.84605853002354
3283,44.72965838837868
3284,70.55644078238397
3285,56.69847385844989
3286,70.02756371799532
3287,42.21320267653559
3288,46.15407523970056
3289,65.94028642040197
3290,71.14093937849916
3291,49.33079670238781
3292,74.66303681589686
3293,75.09002210337395
3294,36.66634027791877
3295,24.86521082565864
3296,34.053927588374194
3297,35.82209488707642
3298,33.410353932053326
3299,48.48643486423353
3300,51.61618224732011
3301,67.84000148751012
3302,64.37530531086963
3303,46.152934239305715
3304,33.387803121130034
3305,70.49790268300161
3306,42.53634876626511
3307,57.475530508297055
3308,75.44779554718491
3309,46.6841246412721
3310,59.669747969884654
3311,29.548416007782922
3312,70.53660388286079
3313,20.192983283977956
3314,47.278828106185145
3315,49.358875223453786
3316,38.74801551726203
3317,45.422932500384746
3318,28.450610998504587
3319,75.45871512611696
3320,61.50994699127139
3321,45.43926988208617
3322,50.92512460990035
3323,63.20364981764316
3324,63.462487642206014
3325,40.850864098804394
3326,32.56709128429924
3327,39.81151309653204
3328,38.320972422688655
3329,61.56318602072056
3330,34.64915043249717
3331,40.51285820535945
3332,56.08257104300165
3333,56.01994667843698
3334,61.34810480868586
3335,41.418442670996654
3336,40.82853764629511
3337,39.80173882258623
3338,57.86214345825336
3339,58.33778556393661
3340,56.87010378698177
3341,63.30971943276681
3342,71.83566412714885
3343,59.80172024193554
3344,53.09917369900333
3345,68.2549584411275
3346,66.90489621857186
3347,72.31083830811896
3348,45.74294380912279
3349,71.88334288716065
3350,56.27774006488691
3351,70.93544186754632
3352,46.083111283219
3353,48.43197164883084
3354,65.18523622296452
3355,71.08717648326073
3356,49.634809782795585
3357,76.03537300567281
3358,76.15706235889506
3359,37.79406514633071
3360,24.588304873139407
3361,34.247740028420466
3362,32.6407542437817
3363,33.26181320391373
3364,48.20111674928302
3365,51.888972387978576
3366,72.25032827833341
3367,66.52384342045728
3368,47.41967671539545
3369,37.986547862815506
3370,73.97747404362276
3371,45.26781918718868
3372,60.0742030540857
3373,76.68018935507187
3374,49.843184914988186
3375,60.10990315732295
3376,30.76894141256426
3377,71.90491214900773
3378,20.12526107214105
3379,50.254463825974526
3380,51.96680930819909
3381,40.401661946769856
3382,44.724225986720406
3383,28.116766030404303
3384,75.63210696356698
3385,61.591029305695514
3386,47.118257270111826
3387,50.39736024272
3388,62.83709972480514
3389,63.269196974701856
3390,40.64223448715535
3391,32.01750779834703
3392,40.437010417242476
3393,37.73372164452152
3394,62.852845199110945
3395,34.42192160474646
3396,42.70369634061667
3397,57.448446492066694
3398,61.96212552698911
3399,62.99914650028503
3400,41.03182216371286
3401,40.1693142398494
3402,40.7207012078612
3403,60.285112327480874
3404,59.18668742073283
3405,56.02320104573591
3406,66.26238834377413
3407,71.36725394628287
3408,60.580758855236624
3409,55.3384928498196
3410,67.81487165201789
3411,64.09589827625591
3412,73.25917052055472
3413,45.48657069322503
3414,71.78359018752867
3415,58.03505523729055
3416,70.58627307181416
3417,45.0168549496982
3418,49.67068923354453
3419,65.4554906766833
3420,73.08445735006192
3421,49.01254946678564
3422,76.02995341943763
3423,76.89508259826158
3424,38.87955396673955
3425,26.031692470388165
3426,34.19778712576869
3427,34.395236387405404
3428,33.30145178931447
3429,47.99736170766246
3430,53.993468890201925
3431,71.58242719005467
3432,70.07312180909086
3433,47.17242058519098
3434,35.57935043561768
3435,76.68819423189801
3436,48.00243563426686
3437,60.086157684745274
3438,77.32821244490698
3439,48.10240524802313
3440,61.60305537198719
3441,31.11108911841014
3442,71.55180496624305
3443,22.179346197914697
3444,50.65203878413439
3445,48.14567256250611
3446,42.53439118392234
3447,43.95567082073148
3448,28.959032118556088
3449,75.50774430414974
3450,62.73806972131863
3451,46.94463108591046
3452,50.52057103997853
3453,62.44546363238905
3454,63.1124959646846
3455,40.60685605645729
3456,31.275964487399882
3457,39.869881542649495
3458,37.73953047099697
3459,61.523671788889644
3460,34.27242534661303
3461,42.07602998528563
3462,56.040524749177095
3463,58.21972074813141
3464,62.465222929696864
3465,42.55660819713617
3466,41.286688415310934
3467,39.871811118965184
3468,62.20541556906059
3469,58.076123703609774
3470,54.60445431434137
3471,64.19989488682343
3472,73.08385770777274
3473,61.387051394392685
3474,55.75949707701922
3475,69.89305770692788
3476,66.17093208724454
3477,70.3997716614907
3478,42.98349381368343
3479,71.16888550109759
3480,56.637516363490036
3481,69.38405087865922
3482,45.30887317285388
3483,49.16614798117282
3484,66.5782729481102
3485,73.83926250961076
3486,49.906750402320725
3487,76.6272208489947
3488,76.2249170231364
3489,38.14510617812651
3490,25.7318187698552
3491,35.11424367729856
3492,35.32583664608238
3493,33.22633144695122
3494,48.02962487168699
3495,53.733842368462945
3496,72.03421834141099
3497,66.5649357687125
3498,46.050091856108004
3499,33.19990565863875
3500,76.28172031078985
3501,48.76671827132787
3502,59.840354975588156
3503,77.71185160664409
3504,47.64106844981182
3505,62.21657091076587
3506,30.850269640114586
3507,71.89817639452856
3508,24.417207444601726
3509,49.885098139145654
3510,45.92493914090355
3511,42.114312928716565
3512,48.46558597259574
3513,28.947163423216516
3514,74.48257718449828
3515,61.51574169860612
3516,44.27881661074093
3517,51.2758103768196
3518,62.35392532795234
3519,56.397120785538576
3520,39.893498026476436
3521,33.784229982908776
3522,40.07415642767539
3523,38.23069992441039
3524,61.019239771797956
3525,34.49153348412925
3526,43.173253434636436
3527,56.67122467343449
3528,58.705119065252276
3529,58.948943649352586
3530,38.147156426556506
3531,40.73525561128593
3532,39.26256015141971
3533,60.83016508839768
3534,56.84869446741885
3535,54.20527934416715
3536,63.95913682451982
3537,72.47050944562609
3538,59.37150674730803
3539,53.553358649941046
3540,66.76050708393821
3541,66.15712296535139
3542,70.96604377923784
3543,42.111698175159994
3544,70.65948488874932
3545,55.73182386623891
3546,69.57171591475046
3547,44.13316412643626
3548,47.98965924831152
3549,61.007311251463534
3550,70.32914163802825
3551,49.73505633616843
3552,77.71576300439041
3553,73.79084588069095
3554,36.500143248536546
3555,25.574317859563706
3556,34.453675738149585
3557,37.82905126683571
3558,33.43725263962291
3559,48.000893008898146
3560,52.59538313288386
3561,68.28875630353525
3562,66.08725671255655
3563,42.23056109107371
3564,31.519469318375396
3565,71.04156611077315
3566,51.61419081945896
3567,58.22375915729039
3568,74.60309158878047
3569,45.63209245206342
3570,62.20336348548012
3571,30.355573707406663
3572,72.57850970887422
3573,25.403078204393807
3574,46.88438262612923
3575,46.79339973827657
3576,39.59219227985599
3577,48.551265762993715
3578,26.956101659656856
3579,74.37010588962875
3580,61.72450049657661
3581,43.58818870533197
3582,50.655442064728604
3583,61.449547535754625
3584,58.99354803506563
3585,39.02555216935946
3586,33.8017386389065
3587,38.49725492968754
3588,36.419735199712505
3589,61.373363792084035
3590,32.99668203905947
3591,41.37258002927052
3592,56.26401646628778
3593,59.38626403195741
3594,57.54316126582994
3595,39.27282705797854
3596,41.63688137182916
3597,39.69653233151043
3598,57.52525476667188
3599,53.10103705124912
3600,54.87324697046331
3601,62.82095590728726
3602,71.31853340567795
3603,56.111945516139286
3604,52.82149721790785
3605,67.36352362090356
3606,66.51862018449556
3607,70.37648567115745
3608,43.12203836906559
3609,68.35516147137072
3610,55.0568315043577
3611,69.89689180626279
3612,44.07593745591501
3613,46.07695666056263
3614,62.03358851994035
3615,67.78311947166453
3616,49.90745085336379
3617,76.89921749943882
3618,73.40519109865346
3619,35.337210755528844
3620,24.586767059775998
3621,26.000112777783844
3622,34.93602912825741
3623,33.611835145913375
3624,47.65233790714521
3625,51.232249643870865
3626,66.56298178549255
3627,62.72623376966234
3628,41.287687400758074
3629,29.030508336192515
3630,70.64299156451673
3631,44.75765518453481
3632,58.078507165233155
3633,74.01008569954894
3634,45.027065923174796
3635,63.18251901846147
3636,29.879733377689355
3637,72.80897002942959
3638,26.182086200322907
3639,50.76272766738384
3640,44.53314688276245
3641,40.13591930514048
3642,50.99408646473128
3643,27.237295406144177
3644,72.05284573593637
3645,59.829227044603904
3646,43.3380216761461
3647,48.6485267563105
3648,57.390280563994494
3649,58.38817261320837
3650,38.09236107019029
3651,33.61504921138829
3652,36.03810116283064
3653,34.41748133205284
3654,59.44097965880261
3655,32.42135680590267
3656,40.195000168572236
3657,55.10385142526142
3658,56.65163663147058
3659,57.839084001033314
3660,37.599563097612105
3661,35.92657073519199
3662,37.909973389835685
3663,56.785439196684294
3664,53.73009502840244
3665,54.334490340402716
3666,61.10011779225775
3667,68.73610357362706
3668,53.92352542068742
3669,52.330718869268146
3670,63.086030404672144
3671,65.62027321858571
3672,68.21061327506872
3673,42.12467046704856
3674,67.77823047002951
3675,53.56028161919683
3676,68.43731577034625
3677,43.66749681612127
3678,44.00547662417193
3679,61.3767753185821
3680,67.94482044013209
3681,48.274475720930795
3682,75.52190151689065
3683,71.81645702449832
3684,34.393262352565586
3685,22.96705579490652
3686,25.274891832021048
3687,32.201918290165025
3688,33.574184993632215
3689,47.44203029025684
3690,51.04223143706321
3691,66.30573312258339
3692,60.184516313120255
3693,37.5164783738921
3694,29.241140593156892
3695,68.9736547992314
3696,46.70004332019213
3697,56.44677221664675
3698,71.80893030423393
3699,47.684423459959724
3700,61.14677808699544
3701,30.184416701142307
3702,73.47161068009738
3703,26.361848907043306
3704,48.08841240415561
3705,45.51153474696263
3706,41.00560210571297
3707,46.101444569782025
3708,26.605476474228944
3709,70.1274502376661
3710,59.15497500057304
3711,44.54199504314347
3712,46.49169109033237
3713,56.11122472521994
3714,58.10265099870256
3715,36.95518048208048
3716,34.14908918583149
3717,36.476502969919416
3718,34.840281983893476
3719,58.91054565570636
3720,32.88440003964697
3721,38.542978657237384
3722,56.0512962711607
3723,53.28259551029805
3724,60.491810885153434
3725,40.48146261176951
3726,35.920882722124894
3727,37.36674062844651
3728,54.92986620834174
3729,52.63573810663843
3730,55.22664151073725
3731,58.624711159089244
3732,70.12958604193518
3733,53.455588694132054
3734,50.175833837665635
3735,61.24400181612752
3736,66.0005655834701
3737,66.7542100231697
3738,42.607518168158265
3739,64.15592123261655
3740,51.21220343661766
3741,65.42315988369155
3742,40.506943765679196
3743,47.89136010719022
3744,63.117134384580254
3745,66.90797665855347
3746,49.6548313378345
3747,74.90193673018742
3748,72.22566155959628
3749,34.93161877052226
3750,21.326412128166183
3751,29.000941781530358
3752,34.55622930033257
3753,32.248756576817044
3754,47.76084479881845
3755,50.97580937000356
3756,58.771277585491774
3757,59.35171443847888
3758,37.83824779198919
3759,28.255054348773527
3760,64.14120059878772
3761,36.49457535457239
3762,55.68479019974284
3763,71.41954911935777
3764,49.37853017222152
3765,59.46397890488655
3766,30.463232745615002
3767,72.7225464039603
3768,25.11151519914683
3769,47.1176453913844
3770,47.80484132381877
3771,39.58622790419497
3772,46.62074422854178
3773,25.66903992411941
3774,70.84530064301093
3775,60.2442850096097
3776,47.119575889786574
3777,46.37656242613565
3778,56.255883574413765
3779,57.60993165508202
3780,36.76963467554659
3781,32.781194273548365
3782,36.50396409813372
3783,36.264669851733146
3784,58.275410216916086
3785,32.52280546308889
3786,38.27496660332527
3787,54.19337148701648
3788,55.26077832412132
3789,58.4137327326317
3790,39.23593736833658
3791,38.830437394915094
3792,37.0708258302734
3793,57.644663683315144
3794,52.83118982581287
3795,54.94223653398893
3796,62.146237325338134
3797,68.93266581171524
3798,53.12987644516009
3799,51.644456529968345
3800,61.95926556438234
3801,64.93026743960891
3802,66.39146237804958
3803,41.17879202862347
3804,64.82827368832629
3805,54.42049834760216
3806,66.50752501625472
3807,41.027935371243295
3808,46.22709356728762
3809,65.26383755551306
3810,67.13359678238753
3811,51.602640827576266
3812,73.51412422746904
3813,72.9256413541055
3814,36.951067994059144
3815,22.35301512465842
3816,27.82648532509922
3817,36.62607347862492
3818,33.41252651637854
3819,47.96670524253795
3820,50.95487769733168
3821,62.64005989161461
3822,60.81764162196556
3823,36.14231078408928
3824,28.031139389095927
3825,62.11609213791354
3826,37.80511341322406
3827,55.61439332128262
3828,71.72081678756031
3829,47.60454528400767
3830,58.42824441449043
3831,30.14278604346646
3832,71.78262716033333
3833,23.181134315058177
3834,49.572982623671415
3835,47.11423587728932
3836,37.23530691444437
3837,47.10441306508989
3838,25.526988101288524
3839,70.73163110225124
3840,60.50537989370069
3841,46.6874317068578
3842,47.31411854022842
3843,56.29412418630895
3844,57.022007765476246
3845,37.37010665497834
3846,29.951297951490552
3847,36.12252598526983
3848,35.1520029237743
3849,59.1572210601276
3850,30.850172706501155
3851,37.65550678693932
3852,54.66635359769646
3853,59.16261698923332
3854,58.127047346188036
3855,39.31366319761838
3856,38.45828131643346
3857,37.389690567635384
3858,57.00322074682943
3859,53.10052889308052
3860,53.8425836247026
3861,60.338288267878745
3862,67.80255979333637
3863,52.10074845715708
3864,51.598924784408474
3865,63.68623280734184
3866,64.72581842046418
3867,66.87489078425882
3868,43.09099147763644
3869,64.74919813449415
3870,52.695405130345414
3871,66.21380867472703
3872,40.82265427393581
3873,45.9199218571794
3874,64.30415780250219
3875,66.98699865484721
3876,50.87931882928082
3877,72.98990500747165
3878,72.01871808829351
3879,36.998967814488324
3880,22.48781522694941
3881,28.693344527719432
3882,37.515202423573236
3883,33.48405504028607
3884,48.04548101098483
3885,52.88771999660244
3886,60.20550530574177
3887,59.415907346697786
3888,36.20871519850508
3889,30.577674709515197
3890,60.91087688200128
3891,37.73437709205181
3892,55.089046083068155
3893,71.77955457344028
3894,49.58274821119352
3895,57.97803368772825
3896,30.27152823844748
3897,71.97468967333198
3898,20.408438592116365
3899,47.068943791204504
3900,45.725903631266576
3901,38.03090659547162
3902,46.719505221730344
3903,26.788258749926747
3904,71.45324981278326
3905,60.399315317520404
3906,43.677568217879625
3907,48.00792624593009
3908,55.50862929474242
